"","fips","county_name","state_name","type","relative_mobility","absolute_upward_mobility","top1pc_share","gini","hhinc_mean2000","mean_commutetime2000","frac_coll_plus2000","foreign_share2010","med_hhinc1990","poor_share2000","share_black2000","share_white2000","share_hisp2000","share_asian2000","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2000","traveltime15_2010","emp2000","mail_return_rate2010","ln_wage_growth_hs_grad","nonwhite_share2010","popdensity2000","ann_avg_job_growth_2004_2013","job_density_2013","stay_cz","leave_cz"
"1482",29003,"Andrew","Missouri","metro",0.308,46.2,0.09,0.353,72880.359,26.103159,0.18736497,0.011463421,25532.8551847782,0.083675839,0.0046024024,0.97810376,0.0083091371,0.0020488489,2.3683982,745.13477,0.20948383,0.28768587,0.64106214,83.737061,0.049590547,0.037591815,38.113903,0.0015542309,21.645332,0.6067,0.3933
"1483",29005,"Atchison","Missouri","rural",0.4,49.9,0.067,0.386,57441.977,19.338833,0.16613503,0.0041308147,19501.3183817062,0.11569718,0.021044292,0.96679032,0.0067272657,0.00080983521,2.9484451,583.17236,0.21950603,0.52987123,0.58923614,87.07309,0.1978742,0.0226913,11.748542,-0.01818287,4.9552169,0.4619,0.5381
"1484",29007,"Audrain","Missouri","micro",0.325,43.9,0.087,0.354,59243.07,19.500731,0.12908858,0.016563114,23290.4346429551,0.14995995,0.076614685,0.90454739,0.0074074334,0.0024405951,3.090282,567.05719,0.29022282,0.5517025,0.57031703,83.521095,0.069883712,0.11422303,37.347145,-0.0064286692,15.204374,0.4818,0.5182
"1485",29009,"Barry","Missouri","rural",0.339,43.3,0.126,0.412,53646.375,23.946533,0.10716396,0.038927007,19256.041564996,0.16622871,0.0015923429,0.92526633,0.050825007,0.0024842371,2.9190156,559.4812,0.24077217,0.40148729,0.57161951,78.391739,0.013065433,0.1149535,43.700611,-0.018096931,17.845165,0.5405,0.4595
"1486",29011,"Barton","Missouri","rural",0.346,44.9,0.072,0.336,51455.836,20.310558,0.106637,0.0077993283,19966.643411778,0.13002782,0.004236056,0.96318156,0.0094433893,0.0026574451,2.3007646,517.26624,0.22614424,0.44437137,0.62095934,82.734093,-0.054754432,0.056281235,21.186949,-0.025453992,8.6092567,0.5085,0.4915
"1487",29013,"Bates","Missouri","metro",0.326,45.6,0.063,0.335,55951.73,32.842751,0.10049462,0.0086830715,20241.1256499201,0.14420339,0.0070240712,0.96787184,0.010783213,0.0013593087,3.1785643,594.14252,0.22340599,0.3689557,0.57860279,80.594452,NA,0.044166811,19.903452,-0.0011807897,8.8324337,0.6548,0.3452
"1488",29015,"Benton","Missouri","rural",0.305,44.5,0.054,0.32,50837.465,28.422258,0.08776319,0.023916448,17240.168606369,0.15662259,0.0022709712,0.97230619,0.0089187445,0.0012136172,3.3715749,585.03729,0.26825321,0.30731454,0.46799558,83.94735,NA,0.039095297,24.401365,-0.020707872,9.4310284,0.5757,0.4243
"1489",29017,"Bollinger","Missouri","metro",0.412,43.2,0.052,0.299,51717.809,34.984428,0.068888932,0.0080338866,19328.7337215886,0.13724092,0.0029575008,0.97400683,0.0055871438,0.00098009955,2.8502159,560.02649,0.20606433,0.17013468,0.57563108,76.702927,0.17304955,0.026369015,19.467363,-0.0087320898,8.6501827,0.6836,0.3164
"1490",29019,"Boone","Missouri","metro",0.358,39.9,0.139,0.449,71853.969,19.096844,0.43114662,0.058164246,28239.3497843151,0.16146675,0.092519023,0.8440271,0.018062096,0.023725789,2.2569938,714.73767,0.31627005,0.42212832,0.68793947,79.530754,0.0027922047,0.19038747,197.62421,0.01646645,135.9095,0.5803,0.4197
"1491",29021,"Buchanan","Missouri","metro",0.379,39.7,0.1,0.379,64247.785,19.892073,0.17180647,0.024639688,24583.9106203889,0.12029509,0.049024768,0.91120344,0.024274658,0.0044575701,3.2851536,720.8269,0.3138034,0.51786911,0.58205813,80.935562,0.090332411,0.13748725,210.77074,0.0028524932,107.09586,0.6424,0.3576
"1492",29023,"Butler","Missouri","micro",0.368,39.6,0.087,0.48,55074.996,20.055761,0.11740626,0.013905232,17247.3830616375,0.18152025,0.052443009,0.91877854,0.010011231,0.0035947259,3.5401328,592.21667,0.30402684,0.52159536,0.52735525,71.336655,0.19019465,0.1002477,58.82954,-0.019550659,24.813292,0.6097,0.3903
"1493",29025,"Caldwell","Missouri","metro",0.361,47,0.099,0.34,56705.484,35.700554,0.11868697,0.0075203273,19441.4126697793,0.11796105,0.0032607706,0.9794513,0.0075678108,0.0010899467,3.292803,657.89484,0.23923355,0.2443234,0.59700799,82.91288,0.077162825,0.041277602,21.034586,-0.0025151151,9.5146961,0.5986,0.4014
"1494",29027,"Callaway","Missouri","metro",0.337,41.5,0.059,0.324,67159.109,23.237087,0.16784149,0.01035507,27301.4625185347,0.086578354,0.057242956,0.91501915,0.0091597103,0.0037955388,2.9480278,620.23395,0.2923325,0.35927114,0.63671279,79.691826,NA,0.08982224,48.846359,-0.0071032317,24.358477,0.6715,0.3285
"1495",29029,"Camden","Missouri","rural",0.315,41.8,0.09,0.454,67279.039,24.419319,0.17737855,0.017043786,23826.7175873794,0.11405042,0.003292616,0.9704119,0.0093577988,0.0020434253,3.4124963,632.37494,0.27001348,0.38713828,0.54257637,83.159988,-0.13416333,0.047475118,56.486729,-0.0160175,26.024357,0.5074,0.4926
"1496",29031,"Cape Girardeau","Missouri","metro",0.377,41.4,0.113,0.42,67771.383,19.761189,0.24116445,0.018644942,25655.2484336225,0.1127426,0.054756612,0.91710073,0.0093012927,0.0062389737,3.413172,679.44269,0.2570419,0.45081097,0.64240217,80.998016,NA,0.12080768,118.73591,0.001653206,66.649269,0.607,0.393
"1497",29033,"Carroll","Missouri","rural",0.404,46.2,0.08,0.36,55277.25,26.069487,0.14038491,0.012146508,19780.6060465349,0.13728529,0.019828765,0.96400106,0.0071406309,0.00091236492,3.8374641,503.55136,0.23383565,0.41793597,0.58167028,87.417915,-0.052896596,0.043249056,14.806636,-0.010980311,6.2422528,0.5411,0.4589
"1498",29035,"Carter","Missouri","rural",0.34,46,0.04,0.31,47266.031,27.163286,0.10520222,0.0092675667,15391.9388667199,0.25187793,0.00082042959,0.95752662,0.011820894,0.00084279105,2.7105856,578,0.24436367,0.34916341,0.47805917,74.733856,0.083775207,0.043575399,11.709611,-0.020101383,4.5411453,0.5993,0.4007
"1499",29037,"Cass","Missouri","metro",0.273,44.9,0.09,0.308,83631.195,31.304056,0.18311529,0.018298462,32814.5137282412,0.055357564,0.016068041,0.9428367,0.021384632,0.0044202618,2.8990574,818.60986,0.20729938,0.22334537,0.6682871,83.199783,-0.028482286,0.10453568,117.8066,0.008429639,70.307693,0.7496,0.2504
"1500",29039,"Cedar","Missouri","rural",0.384,42.3,0.049,0.299,49037.145,25.151085,0.09940736,0.01468422,16924.1837362323,0.17273714,0.0043719211,0.96026081,0.010947469,0.0036543419,2.4125578,573.10364,0.24731462,0.45335647,0.49079943,80.362701,NA,0.039336275,28.943081,-0.011489654,11.517799,0.5031,0.4969
"1501",29041,"Chariton","Missouri","rural",0.419,48.9,0.046,0.267,53962.965,23.877087,0.11419366,0.0083785504,20990.2433916486,0.11575443,0.032577399,0.95591241,0.0055835126,0.00094749843,3.2840273,467.09845,0.18077105,0.41316268,0.57177007,89.08419,NA,0.036649216,11.232979,-0.016705686,4.6673174,0.4535,0.5465
"1502",29043,"Christian","Missouri","metro",0.261,44.2,0.079,0.338,70386.922,26.319096,0.21745597,0.017803755,26194.5615790345,0.089215793,0.0038604757,0.96510631,0.013520789,0.0028667978,3.7831917,685.47961,0.22097541,0.22352882,0.68370086,82.125183,0.066918038,0.057348032,96.477699,0.015055457,68.952888,0.6678,0.3322
"1503",29045,"Clark","Missouri","micro",0.31,48,0.028,0.275,55074.676,27.854481,0.10683377,0.0060871127,19425.3155126313,0.14125788,0.0017280764,0.98356098,0.0069972896,0.00054578652,2.4222605,556.32245,0.2373621,0.294918,0.5959577,84.205002,0.11326071,0.022552168,14.694081,-0.009807894,6.1304593,0.5346,0.4654
"1504",29047,"Clay","Missouri","metro",0.293,43.6,0.09,0.309,88200.43,24.155397,0.26264298,0.045163009,36681.8478167757,0.050448727,0.028653121,0.90836102,0.034512397,0.011419401,3.2968502,823.13068,0.23701261,0.25768623,0.70410633,82.344612,0.0052871681,0.15917887,463.14551,0.014453985,299.79059,0.7383,0.2617
"1505",29049,"Clinton","Missouri","metro",0.298,45.2,0.055,0.289,72248.023,31.437004,0.14541081,0.01109325,26430.3117765451,0.092378929,0.016897291,0.95918268,0.01071057,0.0015496177,3.5753071,680.02222,0.23040509,0.34312853,0.62458348,82.6679,0.19320156,0.054813664,45.300594,0.0026121091,23.966661,0.5247,0.4753
"1506",29051,"Cole","Missouri","metro",0.326,43.9,0.076,0.319,78274.25,18.944838,0.28502735,0.028496273,32405.2425517233,0.08268743,0.077794001,0.89204657,0.011865348,0.0078205876,3.0077288,632.89197,0.26092681,0.44089338,0.6897828,82.698524,0.086997047,0.16769312,176.54372,-0.0033529978,95.664276,0.614,0.386
"1507",29053,"Cooper","Missouri","rural",0.307,44.1,0.053,0.289,58147.426,23.374489,0.13691247,0.010104657,22979.8329072212,0.10581598,0.086076938,0.89365309,0.0081874747,0.0019286659,2.0669429,644.53735,0.24793287,0.38013059,0.57230574,83.227524,0.1564105,0.10493722,29.516649,-0.018035749,12.674275,0.6286,0.3714
"1508",29055,"Crawford","Missouri","rural",0.304,42,0.08,0.36,55028.473,29.241049,0.084347866,0.005288389,19474.1587301587,0.16353679,0.0020229265,0.97703689,0.0077163773,0.0012298373,2.9692161,594.45544,0.25774202,0.33898699,0.551081,77.580399,NA,0.036119197,30.711756,-0.010856477,13.424608,0.6987,0.3013
"1509",29057,"Dade","Missouri","rural",0.338,47.1,0.104,0.349,50871.652,29.486433,0.098811351,0.0054905103,18784.9526829887,0.13341554,0.0032800578,0.96804529,0.0084637394,0.00100043,2.1343684,598.32843,0.19272159,0.41119298,0.54995435,81.115829,NA,0.051630091,16.168991,-0.015312938,6.5610638,0.4588,0.5412
"1510",29059,"Dallas","Missouri","metro",0.231,42.6,0.076,0.323,52538.898,33.200466,0.094641671,0.0053183725,16912.86696072,0.17840315,0.0022755673,0.96839404,0.0093072997,0.00070465362,3.1956217,515.81848,0.22830059,0.26970515,0.54340875,82.220795,NA,0.044108022,28.960609,-0.01001569,11.75918,0.7241,0.2759
"1511",29061,"Daviess","Missouri","rural",0.301,46.5,0.052,0.289,56542.984,29.734461,0.11951353,0.008188339,18492.6912615182,0.15208016,0.0018467604,0.982593,0.0069009284,0.0007564043,3.4799731,518.76843,0.21576154,0.31997067,0.58836281,83.896416,NA,0.026325136,14.231944,-0.0030365661,6.7821889,0.5921,0.4079
"1512",29063,"Dekalb","Missouri","metro",0.318,48,0.034,0.263,53379.84,27.725584,0.10588523,0.015719973,21641.0412659013,0.11573246,0.095444717,0.87771648,0.010928118,0.0014394091,3.5085399,535.76233,0.22482693,0.40614545,0.4176788,81.809647,NA,0.14326714,27.523045,2.3453807e-05,11.244648,0.6075,0.3925
"1513",29065,"Dent","Missouri","rural",0.285,48.3,0.078,0.353,50491.297,25.094805,0.10072878,0.010583992,16833.6605394304,0.17244317,0.0042183562,0.96607119,0.0074632782,0.0019944236,3.239496,532.97827,0.24810769,0.381594,0.52504504,74.61834,0.063863441,0.040620804,19.835493,-0.0060748635,7.6820788,0.5636,0.4364
"1514",29067,"Douglas","Missouri","rural",0.232,42.7,0.058,0.274,48101.27,31.479288,0.09891139,0.0029590325,16141.836495281,0.17490265,0.0015857795,0.96361703,0.0083432682,0.0018876316,2.8835566,483.7294,0.22516473,0.29399982,0.5371666,78.866982,-0.048122685,0.034054372,16.080999,-0.026413061,5.6487522,0.6495,0.3505
"1515",29069,"Dunklin","Missouri","micro",0.437,40,0.083,0.444,47948.246,21.432766,0.090927832,0.024145612,15431.3341307714,0.24285685,0.085529566,0.87710297,0.025137255,0.0030298231,3.4189377,523.89307,0.32393643,0.45517975,0.51444143,75.073059,NA,0.1707195,61.276844,-0.018590629,21.657127,0.546,0.454
"1516",29071,"Franklin","Missouri","metro",0.334,44.2,0.098,0.352,75246.508,31.234932,0.12825963,0.0091357892,28549.2673224988,0.069310255,0.010919911,0.97008479,0.0072838371,0.002425276,3.0180774,667.87,0.22299781,0.31005943,0.64891952,83.390442,-0.044760253,0.040416986,101.66775,-0.0028725788,51.940971,0.7811,0.2189
"1517",29073,"Gasconade","Missouri","rural",0.383,44.1,0.101,0.339,60364.84,30.108377,0.10243722,0.013641251,22681.2077546416,0.09540455,0.0017099809,0.98424292,0.0041599711,0.0011434603,3.0081153,546.9903,0.23108776,0.4115532,0.58674616,84.202248,0.11238741,0.027657347,29.629086,-0.0037205706,13.642281,0.6403,0.3597
"1518",29075,"Gentry","Missouri","rural",0.39,49.7,0.093,0.311,53920.379,24.847046,0.14345661,0.005149832,17558.5776194716,0.12147242,0.0027276354,0.97998494,0.0062587368,0.00060439162,2.7501931,536.46539,0.22106934,0.5011875,0.56074119,85.276192,0.013435788,0.019887207,13.961524,0.0070895385,6.9370112,0.4339,0.5661
"1519",29077,"Greene","Missouri","metro",0.325,41.1,0.138,0.495,68690.805,20.601534,0.24302855,0.027348533,27911.9630781896,0.11990794,0.022423984,0.93135726,0.01683083,0.0097941952,2.8176088,685.77521,0.2903783,0.33412507,0.63835746,82.034409,-0.025319908,0.10464652,354.03864,0.0063457186,202.2384,0.6501,0.3499
"1520",29079,"Grundy","Missouri","rural",0.395,43.2,0.082,0.353,51601.301,19.87678,0.1241406,0.013412901,18027.8663872917,0.15740633,0.0047963881,0.96743119,0.01554292,0.0015040295,3.0758514,529.89594,0.26681224,0.48207748,0.56941777,86.763512,0.13485436,0.039664757,23.966349,-0.0019705645,10.646094,0.4784,0.5216
"1521",29081,"Harrison","Missouri","rural",0.243,47.1,0.042,0.288,49299.27,22.434242,0.092664346,0.011172954,17243.5639414887,0.13275503,0.0026334242,0.97799981,0.010044132,0.0013459461,2.6475348,582.14056,0.24202238,0.44324404,0.59941185,82.989563,0.13374971,0.033270061,12.249084,-0.016095124,5.0878682,0.5206,0.4794
"1522",29083,"Henry","Missouri","rural",0.384,42,0.078,0.372,57305.293,26.211025,0.117488,0.014808159,18743.7041127874,0.14210425,0.011368117,0.96231991,0.0091122845,0.0020554003,3.0050614,710.19409,0.28540096,0.44910863,0.57403523,84.15937,-0.020751741,0.046785191,31.561895,-0.011789379,13.145887,0.5343,0.4657
"1523",29085,"Hickory","Missouri","rural",NA,NA,NA,NA,44911.254,32.556572,0.076254331,0.0038722565,16163.0867513696,0.19686228,0.002973831,0.97041786,0.007607826,0.00088113308,3.6460118,555.8092,0.26828712,0.32515469,0.39618585,80.08947,NA,0.036252212,22.400906,0.0062445039,8.3239164,0.614,0.386
"1524",29087,"Holt","Missouri","rural",0.26,49.1,0.086,0.349,54113.563,23.574533,0.11673515,0.010230734,18734.4331548561,0.13027853,0.0028402598,0.98196828,0.003936782,0.00054528681,3.1546113,530.90228,0.22214232,0.39242259,0.58671385,81.958344,-0.09473563,0.027890891,11.564903,0.0046895551,5.6084704,0.4748,0.5252
"1525",29089,"Howard","Missouri","rural",0.363,45.7,0.185,0.419,56199.594,26.463919,0.18150118,0.011294506,21569.2568666406,0.11602078,0.070127331,0.9082616,0.0087000215,0.00087504298,2.3980188,700.87939,0.26605409,0.34511024,0.61155897,76.382553,0.092222765,0.08911673,22.015785,-0.010861046,9.9364233,0.6864,0.3136
"1526",29091,"Howell","Missouri","micro",0.315,43.4,0.112,0.469,49752.035,20.380814,0.10835029,0.018732963,16999.2614036617,0.18561202,0.0038890552,0.95665634,0.012046935,0.0030204351,3.0334084,556.2655,0.25733867,0.39576215,0.54861063,82.238853,NA,0.047054458,40.159611,-0.023586432,16.318146,0.555,0.445
"1527",29093,"Iron","Missouri","rural",0.442,41.6,0.05,0.358,49434.652,27.603001,0.083689392,0.0046012746,17244.0929972027,0.19021054,0.016269684,0.96411198,0.00578711,0.00093838293,3.4530675,506.19937,0.29729587,0.35044244,0.49656755,72.141449,NA,0.044026341,19.439936,-0.029853484,6.3860836,0.6445,0.3555
"1528",29095,"Jackson","Missouri","metro",0.383,37.3,0.121,0.451,77039.25,25.308908,0.23907128,0.05451946,31569.2162676181,0.10982671,0.21027105,0.70970523,0.05058891,0.011071973,2.6986544,840.68707,0.36254933,0.26016948,0.63709807,79.469612,0.0069670547,0.36724922,1088.1908,0.0031163814,539.52429,0.7717,0.2283
"1529",29097,"Jasper","Missouri","metro",0.35,42.2,0.15,0.473,58453.125,19.117434,0.16541222,0.038540632,21855.7070036941,0.14215054,0.018036991,0.9126209,0.033698928,0.0063048555,2.9430375,703.47961,0.29751474,0.43325132,0.60989112,79.38913,0.13402283,0.13956083,163.95923,0.0053138677,85.508263,0.646,0.354
"1530",29099,"Jefferson","Missouri","metro",0.298,42.8,0.05,0.266,77982.453,33.276505,0.1227087,0.018118028,32950.4363986081,0.067431219,0.0084465239,0.96800232,0.010111201,0.0031612245,3.9702559,741.44843,0.24290769,0.17934947,0.67158616,82.845329,-0.016153762,0.045676697,301.92706,-0.0014580891,163.019,0.8022,0.1978
"1531",29101,"Johnson","Missouri","micro",0.313,42.5,0.059,0.294,63532.852,25.308056,0.24825512,0.029115923,23814.9413272663,0.16493583,0.045753222,0.89054036,0.029038223,0.011817344,3.0898647,651.31622,0.26291981,0.40012446,0.59770656,80.870033,0.074162513,0.11841429,58.192509,-0.013516841,25.663164,0.6488,0.3512
"1532",29103,"Knox","Missouri","rural",NA,NA,NA,NA,45785.949,24.003761,0.12779978,0.0058002402,17339.6183932106,0.17992175,0.0041362429,0.98083377,0.0060256524,0.00069788704,2.8275328,608,0.1974341,0.3764908,0.56558639,84.555023,0.3761712,0.025175512,8.652606,-0.021017235,3.7201643,0.4975,0.5025
"1533",29105,"Laclede","Missouri","micro",0.326,41.9,0.12,0.392,56649.152,21.482813,0.11109696,0.017233761,20355.8121503472,0.14287478,0.0061527123,0.96158779,0.012621644,0.0027227581,3.3218853,611.60974,0.25840575,0.4301472,0.59660077,83.722649,0.14882866,0.055522759,42.51638,-0.01187264,18.436886,0.6807,0.3193
"1534",29107,"Lafayette","Missouri","metro",0.356,44.2,0.069,0.302,67656.758,30.130812,0.13787672,0.013442744,25040.0891824691,0.087627769,0.025736945,0.94972819,0.011595241,0.0022502479,3.2404008,706.34625,0.24394299,0.34584013,0.62852001,83.361717,-0.07830628,0.071268097,52.448082,-0.00031533826,25.191311,0.7507,0.2493
"1535",29109,"Lawrence","Missouri","rural",0.329,43.7,0.054,0.307,56396.461,24.167656,0.12215821,0.028931428,20897.7301189745,0.13977781,0.0029760376,0.94388062,0.03345656,0.0021607182,2.8367617,562.62006,0.23490451,0.40777951,0.59971678,80.447632,NA,0.090438478,57.547699,-0.010413712,26.606247,0.5165,0.4835
"1536",29111,"Lewis","Missouri","micro",0.224,48.2,0.048,0.261,55929.66,24.046143,0.13541728,0.010890482,20959.1823523651,0.16058862,0.028141534,0.95707774,0.0072475648,0.0059709982,2.6350703,535.02185,0.24825501,0.37633163,0.62473226,85.155037,0.089227207,0.065125838,20.778429,-0.011675074,9.502161,0.643,0.357
"1537",29113,"Lincoln","Missouri","metro",0.356,43.6,0.054,0.277,70563.164,33.512177,0.095870219,0.013885884,28416.2599607006,0.080756426,0.020149905,0.95571178,0.010973116,0.0013988788,2.3757446,739.7124,0.2479724,0.2251434,0.65595472,82.042473,0.10218308,0.060913887,62.155655,0.0095149819,38.816959,0.7772,0.2228
"1538",29115,"Linn","Missouri","rural",0.336,48.4,0.068,0.329,51974.23,20.394602,0.10801347,0.014905995,17534.0146496817,0.15001631,0.00868522,0.97459048,0.0076062731,0.0015955166,2.8883541,499.80035,0.26491728,0.51242906,0.58329421,86.594429,NA,0.036360793,22.343737,-0.031570107,7.8773289,0.4817,0.5183
"1539",29117,"Livingston","Missouri","rural",0.404,46.6,0.09,0.383,60959.289,19.110519,0.13085555,0.0020311677,22720.0337247882,0.12296423,0.022507316,0.9597283,0.005981015,0.0021291184,3.8535779,661.27533,0.24886966,0.58106142,0.57872617,82.935516,NA,0.053241201,27.34775,-9.7148695e-05,12.884889,0.4584,0.5416
"1540",29119,"Mcdonald","Missouri","metro",0.279,41.7,0.069,0.343,50157.078,28.622084,0.069773398,0.056530017,17438.3992746072,0.20693839,0.0020919179,0.84778279,0.092489511,0.0013940823,3.2202919,592.07953,0.26728708,0.22292535,0.60552293,74.838577,NA,0.18988,40.188702,-0.019365717,17.309261,0.6272,0.3728
"1541",29121,"Macon","Missouri","rural",0.361,46.3,0.079,0.329,54713.164,22.328749,0.12868221,0.0014645178,20194.0649492484,0.12335139,0.024874354,0.9562301,0.0075815325,0.0019578347,3.2094948,598.03931,0.25274095,0.43699449,0.60043347,85.502586,NA,0.053385574,19.672352,-0.014276762,8.6629744,0.5114,0.4886
"1542",29123,"Madison","Missouri","rural",0.32,43.1,0.075,0.323,46380.551,29.552069,0.077967845,0.015453881,17558.7032588997,0.1726851,0.0019621528,0.97897893,0.0055840001,0.002551809,3.9405484,638.69171,0.25399348,0.42508239,0.52497196,87.072556,0.18746422,0.036397856,23.872625,-0.0093032084,10.394629,0.6985,0.3015
"1543",29125,"Maries","Missouri","rural",0.298,44.1,0.042,0.283,55743.164,34.402241,0.10944207,0.010899834,18985.3902571927,0.13144508,0.0046022953,0.96697342,0.011518617,0.0016116955,2.8645492,526.48401,0.23502381,0.23126467,0.59897095,80.426003,NA,0.028770708,16.894411,-0.015957242,7.4063673,0.5509,0.4491
"1544",29127,"Marion","Missouri","micro",0.353,44.5,0.121,0.414,59155.199,17.6971,0.15738051,0.0042863111,22594.3874639147,0.11924295,0.049882457,0.92908543,0.0086967256,0.0026711125,3.4986527,622.42859,0.2868616,0.54926735,0.58923405,85.289024,0.048891492,0.089607738,64.745811,-0.00086055486,31.483736,0.5906,0.4094
"1545",29129,"Mercer","Missouri","rural",NA,NA,NA,NA,51525.309,24.583048,0.12586489,0.015675021,16634.2305389815,0.13221376,0.001679929,0.98576295,0.0029771265,NA,2.6475348,575.53369,0.24445127,0.39929682,0.58108413,80.459183,NA,0.026948486,8.2783203,0.0019673929,3.7700841,0.3858,0.6142
"1546",29131,"Miller","Missouri","rural",0.421,42.9,0.068,0.339,56438.309,26.620674,0.11406808,0.01566614,19576.6436930609,0.1416965,0.0034108057,0.97320259,0.0097576352,0.0011422465,2.9154713,601.64825,0.26023695,0.32945174,0.6072368,79.60981,NA,0.039841611,39.764088,-0.015872283,17.705179,0.5627,0.4373
"1547",29133,"Mississippi","Missouri","rural",0.397,38,0.17,0.593,48315.609,20.539997,0.092647143,0.018535892,17037.5988299206,0.22755535,0.19304964,0.78914815,0.0088237515,0.001621004,3.2671337,626.08032,0.3881512,0.44419536,0.52054632,77.199265,0.09491498,0.26723778,32.622822,0.001483244,14.118659,0.6876,0.3124
"1548",29135,"Moniteau","Missouri","metro",0.399,46.3,0.105,0.324,62936.715,25.113869,0.13139503,0.019896114,22513.7209992922,0.09924563,0.038318664,0.91546398,0.029384,0.0024235207,2.498863,524.28223,0.25464255,0.36585897,0.59977984,82.883598,NA,0.092714816,35.725559,-0.00632902,16.512259,0.6726,0.3274
"1549",29137,"Monroe","Missouri","rural",0.241,47.5,0.036,0.207,52248.402,25.171242,0.093977943,0.0062182373,19831.5633484163,0.12033981,0.040519923,0.94220036,0.0056428877,0.0007573496,2.9481225,512.22748,0.20526169,0.33514288,0.59456092,86.085838,0.079000369,0.056561083,14.376504,-0.014013565,5.882771,0.4574,0.5426
"1550",29139,"Montgomery","Missouri","rural",0.31,46.4,0.096,0.33,55055.859,28.91045,0.10140758,0.0038768086,21704.2745995423,0.11700043,0.02376233,0.95537764,0.0076417499,0.0023066846,2.23224,620.4397,0.24674392,0.34108061,0.58409947,82.589668,0.0066360445,0.048545275,22.631363,-0.013961223,9.8984241,0.4878,0.5122
"1551",29141,"Morgan","Missouri","rural",0.332,42.4,0.055,0.322,57945.457,26.686512,0.10767004,0.01062808,19250.387220319,0.16130342,0.0060160453,0.96844077,0.0083476817,0.001079684,3.0573492,666.36377,0.23969315,0.36070868,0.54684222,86.16539,NA,0.048237287,32.309235,-0.025496203,11.893627,0.5538,0.4462
"1552",29143,"New Madrid","Missouri","rural",0.453,38.7,0.056,0.397,50438.156,19.566561,0.097530819,0.0070468248,17514.0958962026,0.21753007,0.14918476,0.83315665,0.0095125642,0.0013719366,3.5211289,565.84979,0.34092146,0.47773027,0.53764272,71.448051,0.085680075,0.18864739,29.295982,-0.0051318705,11.318205,0.6552,0.3448
"1553",29145,"Newton","Missouri","metro",0.259,44,0.083,0.347,64636.656,22.54665,0.15912306,0.03264831,22573.4824876739,0.11648703,0.0076262378,0.92409909,0.021792481,0.0028897815,3.0398064,619.34875,0.23578714,0.33696887,0.61699063,80.839851,0.12406714,0.12298241,84.249275,0.0037035486,43.533169,0.6206,0.3794
"1554",29147,"Nodaway","Missouri","micro",0.316,51.5,0.057,0.266,58528.824,17.063311,0.27464324,0.019295583,20646.4330946478,0.17051093,0.015498252,0.96008778,0.0073958654,0.0087502291,2.9677658,621.54968,0.20358846,0.58311272,0.6063661,81.076111,NA,0.063714169,24.986202,-0.015578398,12.10312,0.4542,0.5458
"1555",29149,"Oregon","Missouri","rural",0.223,46.8,0.063,0.297,43842.398,26.463078,0.091188192,0.013222639,14149.9236421503,0.21963651,0.0010673899,0.93711501,0.010943198,0.0011503939,2.8548462,492.00195,0.23865989,0.42248183,0.47189483,77.157738,NA,0.043562163,13.097053,-0.0069314139,4.8214984,0.4868,0.5132
"1556",29151,"Osage","Missouri","metro",0.233,54.2,0.087,0.249,63864.465,29.707003,0.10383465,0.0046472098,25046.1152183312,0.084621347,0.0017939344,0.9820022,0.005824307,0.0016129543,3.2714107,542.71637,0.181646,0.24708082,0.66041648,85.818939,NA,0.016140651,21.601164,-0.0054464135,11.331276,0.7051,0.2949
"1557",29153,"Ozark","Missouri","rural",0.277,43.6,0.071,0.32,48245.266,30.280924,0.083058789,0.0074860235,16525.2725869358,0.2164152,0.0023052592,0.96929592,0.009431879,0.00073364872,2.788305,NA,0.2112229,0.24714018,0.49823871,80.358307,NA,0.034557249,12.808535,-0.025554778,4.4256697,0.4061,0.5939
"1558",29155,"Pemiscot","Missouri","rural",0.475,37.5,0.074,0.454,46059.426,19.25577,0.083351865,0.0084094787,14284.7931101743,0.30494961,0.26358637,0.71086532,0.015860479,0.0019213492,3.3205917,546.6745,0.44168237,0.51310092,0.49194664,69.888229,NA,0.30361828,40.700932,-0.014550929,12.928794,0.5791,0.4209
"1559",29157,"Perry","Missouri","rural",0.352,46.5,0.167,0.352,61260.895,23.173834,0.098289788,0.017483423,23929.1066364451,0.090545729,0.0024118752,0.97845203,0.0051260139,0.004885206,3.1188588,667.00171,0.20517391,0.48795691,0.64537638,86.525253,NA,0.035422474,38.224617,-0.0048963162,20.210644,0.5817,0.4183
"1560",29159,"Pettis","Missouri","micro",0.319,43.2,0.094,0.371,58682.098,19.877911,0.14963372,0.054706771,23611.203573375,0.12761982,0.033494048,0.90994227,0.038570225,0.0033748799,3.560292,648.60052,0.28089297,0.44752812,0.60652512,82.29541,NA,0.13032867,57.756691,-0.0049164025,27.502697,0.5583,0.4417
"1561",29161,"Phelps","Missouri","micro",0.352,41.4,0.078,0.412,56268.563,19.758112,0.21401241,0.032626905,21355.359637653,0.17296964,0.017521292,0.92592388,0.012184071,0.021018421,3.1863046,663.58453,0.27787253,0.51652288,0.56046408,75.73835,NA,0.09664274,59.28236,-0.02125687,26.786844,0.5078,0.4922
